report_date,assigned_unid,fund_name,initial_investment_date,commitment,contributions,unfunded_commitment,current_market_value,distributions,total_value,tvpi,net_benefit,irr,strategy
9/30/2017,usuujlfc1pfquorm56id,"FountainVest China Capital Partners Fund III, L.P.",2/1/2017,200000000,2051132,197948868,0,0,0,0,-2051132,,Growth Equity
6/30/2017,usuujlfc1pfquorm56id,"FountainVest China Capital Partners Fund III, L.P.",2/1/2017,200000000,2051132,197948868,0,0,0,0,-2051132,,Growth Equity
3/31/2017,usuujlfc1pfquorm56id,"FountainVest China Capital Partners Fund III, L.P.",2/1/2017,200000000,1053873,198946127,0,0,0,0,-1053873,,Growth Equity
6/30/2021,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,286549626,81650000,320660408,75324626,395985034,1.4,109435408,0.5671,Growth Equity
3/31/2021,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,242333462,124250000,300965191,16908462,317873653,1.3,75540191,0.5765,Growth Equity
12/31/2020,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,195250000,159750000,211811430,0,211811430,1.1,16561430,0.2002,Growth Equity
9/30/2020,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,142000000,213000000,149073706,0,149073706,1,7073706,0.1213,Growth Equity
6/30/2020,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,53250000,301750000,52466044,0,52466044,1,-783956,-0.0147,Growth Equity
3/31/2020,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,53250000,301750000,44655418,0,44655418,0.8,-8594582,-0.1614,Growth Equity
12/31/2019,uzurccvlz4sm2rdhttme,"TA XIII, L.P.",12/16/2019,355000000,53250000,301750000,50441643,0,50441643,0.9,-2808357,-0.0527,Growth Equity
6/30/2021,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,110600843,317432795,93767292,8654150,102421442,0.9,-8179401,-0.1061,Corporate Finance/Buyout - Large
3/31/2021,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,110600843,313605095,95915275,4826450,100741725,0.9,-9859118,-0.1897,Corporate Finance/Buyout - Large
12/31/2020,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,48551004,370828484,41060823,0,41060823,0.8,-7490181,-0.1849,Corporate Finance/Buyout - Large
9/30/2020,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,48551004,370828484,41731111,,-41731111,0.9,-6819893,-0.1864,Corporate Finance/Buyout - Large
6/30/2020,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,36187803,383191685,30755546,,-30755546,0.8,-5432257,-0.1501,Corporate Finance/Buyout - Large
3/31/2020,v6r9r6pytaqwhtii8bne,"Towerbrook Investors V, L.P.",3/6/2020,450000000,36187803,408459926,31494882,0,31494882,0.9,-4692921,-0.1297,Corporate Finance/Buyout - Large
6/30/2021,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,474500000,25500000,890337265,174044394,1064381659,2.2,589881659,0.2848,Corporate Finance/Buyout - Mega
3/31/2021,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,474500000,25500000,842211048,153257726,995468774,2.1,520968774,0.279,Corporate Finance/Buyout - Mega
12/31/2020,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,474500000,25500000,924338395,0,924338395,1.9,449838395,0.2714,Corporate Finance/Buyout - Mega
9/30/2020,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,474500000,25500000,732499861,0,732499861,1.5,257999861,0.1902,Corporate Finance/Buyout - Mega
6/30/2020,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,468500000,31500000,630298763,0,630298763,1.3,161798763,0.141,Corporate Finance/Buyout - Mega
3/31/2020,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,463500000,36500000,488135218,0,488135218,1.1,24635218,0.0266,Corporate Finance/Buyout - Mega
12/31/2019,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,444750001,55249999,575438393,0,575438393,1.3,130688392,0.1497,Corporate Finance/Buyout - Mega
9/30/2019,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,434250001,65749999,542535471,0,542535471,1.2,108285470,0.1465,Corporate Finance/Buyout - Mega
6/30/2019,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,420500001,79499999,517669540,0,517669540,1.2,97169539,0.1573,Corporate Finance/Buyout - Mega
3/31/2019,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,400000001,99999999,467495776,0,467495776,1.2,67495775,0.1351,Corporate Finance/Buyout - Mega
12/31/2018,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,324500000,175500000,361033275,0,361033275,1.1,36533275,0.0904,Corporate Finance/Buyout - Mega
9/30/2018,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,324500000,175500000,376375949,0,376375949,1.2,51875949,0.1613,Corporate Finance/Buyout - Mega
6/30/2018,vfe1lrzzj4q9yll2wnf0,"Advent International GPE VIII-B, L.P.",9/26/2016,500000000,245750000,254250000,270672121,0,270672121,1.1,24922121,0.0992,Corporate Finance/Buyout - Mega
